log_file,experiment,setting,algorithm,is_rerun,mode,task,optimizer,p,hidden_width,alpha,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,proximal_mu,server_lr,tau,weight_decay,t_grok,t_50,final_acc,grokked,censored,history_path
exp4a_a0.25_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,10,1.0,iid,,,,,,29560.0,23310.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le10_ft1.0_iid_s123.json
exp4a_a0.25_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,10,1.0,iid,,,,,,31580.0,24510.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le10_ft1.0_iid_s456.json
exp4a_a0.25_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,10,1.0,dirichlet,0.1,,,,,29220.0,22510.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le10_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.25_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,10,1.0,dirichlet,0.1,,,,,39040.0,30720.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le10_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.25_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,10,1.0,dirichlet,0.1,,,,,39150.0,28940.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le10_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.25_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,iid,,,,,,39050.0,28175.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_s42.json
exp4a_a0.25_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,iid,,,,,,45425.0,32250.0,99.5,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_s123.json
exp4a_a0.25_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,iid,,,,,,inf,35500.0,94.8,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_iid_s456.json
exp4a_a0.25_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,25,1.0,dirichlet,0.1,,,,,47200.0,34125.0,97.7,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.25_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,25,1.0,dirichlet,0.1,,,,,inf,inf,35.0,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.25_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,25,1.0,dirichlet,0.1,,,,,inf,44925.0,69.0,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.25_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,50,1.0,iid,,,,,,inf,inf,28.1,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le50_ft1.0_iid_s42.json
exp4a_a0.25_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,50,1.0,iid,,,,,,inf,inf,6.8,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le50_ft1.0_iid_s123.json
exp4a_a0.25_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,50,1.0,iid,,,,,,inf,inf,4.2,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le50_ft1.0_iid_s456.json
exp4a_a0.25_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,50,1.0,dirichlet,0.1,,,,,inf,inf,14.7,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.25_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,50,1.0,dirichlet,0.1,,,,,inf,inf,2.1,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.25_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,50,1.0,dirichlet,0.1,,,,,inf,inf,4.0,False,True,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.25_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,5,1.0,iid,,,,,,24450.0,20145.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_iid_s42.json
exp4a_a0.25_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,5,1.0,iid,,,,,,26780.0,21580.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_iid_s123.json
exp4a_a0.25_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,5,1.0,iid,,,,,,28790.0,22525.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_iid_s456.json
exp4a_a0.25_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,42,10,5,1.0,dirichlet,0.1,,,,,25610.0,20485.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.25_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,123,10,5,1.0,dirichlet,0.1,,,,,31465.0,25080.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.25_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.25,456,10,5,1.0,dirichlet,0.1,,,,,31415.0,24560.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.3_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,10,1.0,iid,,,,,,13200.0,11100.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le10_ft1.0_iid_s42.json
exp4a_a0.3_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,10,1.0,iid,,,,,,13270.0,11020.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le10_ft1.0_iid_s123.json
exp4a_a0.3_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,10,1.0,iid,,,,,,14100.0,12100.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le10_ft1.0_iid_s456.json
exp4a_a0.3_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,10,1.0,dirichlet,0.1,,,,,14300.0,11830.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le10_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.3_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,10,1.0,dirichlet,0.1,,,,,14070.0,11680.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le10_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.3_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,10,1.0,dirichlet,0.1,,,,,15410.0,13060.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le10_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.3_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,25,1.0,iid,,,,,,14625.0,12200.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le25_ft1.0_iid_s42.json
exp4a_a0.3_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,25,1.0,iid,,,,,,14725.0,12075.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le25_ft1.0_iid_s123.json
exp4a_a0.3_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,25,1.0,iid,,,,,,15925.0,13425.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le25_ft1.0_iid_s456.json
exp4a_a0.3_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,25,1.0,dirichlet,0.1,,,,,17950.0,13850.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.3_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,25,1.0,dirichlet,0.1,,,,,18725.0,13875.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.3_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,25,1.0,dirichlet,0.1,,,,,20200.0,16025.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.3_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,iid,,,,,,21550.0,16800.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_iid_s42.json
exp4a_a0.3_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,iid,,,,,,23000.0,17150.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_iid_s123.json
exp4a_a0.3_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,iid,,,,,,24850.0,19650.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_iid_s456.json
exp4a_a0.3_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,50,1.0,dirichlet,0.1,,,,,28700.0,21750.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.3_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,50,1.0,dirichlet,0.1,,,,,32750.0,22500.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.3_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,50,1.0,dirichlet,0.1,,,,,34100.0,24500.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.3_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,5,1.0,iid,,,,,,12805.0,10805.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_iid_s42.json
exp4a_a0.3_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,5,1.0,iid,,,,,,12855.0,10745.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_iid_s123.json
exp4a_a0.3_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,5,1.0,iid,,,,,,13630.0,11725.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_iid_s456.json
exp4a_a0.3_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,42,10,5,1.0,dirichlet,0.1,,,,,13395.0,11210.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.3_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,123,10,5,1.0,dirichlet,0.1,,,,,13300.0,11140.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.3_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.3,456,10,5,1.0,dirichlet,0.1,,,,,14375.0,12245.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.3_K10_le5_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.5_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,10,1.0,iid,,,,,,7590.0,6790.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le10_ft1.0_iid_s42.json
exp4a_a0.5_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,10,1.0,iid,,,,,,7590.0,6790.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le10_ft1.0_iid_s123.json
exp4a_a0.5_E10_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,10,1.0,iid,,,,,,7800.0,6970.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le10_ft1.0_iid_s456.json
exp4a_a0.5_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,10,1.0,dirichlet,0.1,,,,,7690.0,6840.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le10_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.5_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,10,1.0,dirichlet,0.1,,,,,7640.0,6790.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le10_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.5_E10_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,10,1.0,dirichlet,0.1,,,,,7890.0,7000.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le10_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.5_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,25,1.0,iid,,,,,,7675.0,6850.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le25_ft1.0_iid_s42.json
exp4a_a0.5_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,25,1.0,iid,,,,,,7650.0,6850.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le25_ft1.0_iid_s123.json
exp4a_a0.5_E25_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,25,1.0,iid,,,,,,7900.0,7025.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le25_ft1.0_iid_s456.json
exp4a_a0.5_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,25,1.0,dirichlet,0.1,,,,,7750.0,6825.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le25_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.5_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,25,1.0,dirichlet,0.1,,,,,7650.0,6750.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le25_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.5_E25_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,25,1.0,dirichlet,0.1,,,,,7950.0,6975.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le25_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.5_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,50,1.0,iid,,,,,,7850.0,7000.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le50_ft1.0_iid_s42.json
exp4a_a0.5_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,50,1.0,iid,,,,,,7850.0,7000.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le50_ft1.0_iid_s123.json
exp4a_a0.5_E50_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,50,1.0,iid,,,,,,8100.0,7200.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le50_ft1.0_iid_s456.json
exp4a_a0.5_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,50,1.0,dirichlet,0.1,,,,,8000.0,6850.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le50_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.5_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,50,1.0,dirichlet,0.1,,,,,7850.0,6750.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le50_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.5_E50_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,50,1.0,dirichlet,0.1,,,,,8150.0,7000.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le50_ft1.0_dirichlet_dir0.1_s456.json
exp4a_a0.5_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,iid,,,,,,7570.0,6775.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_iid_s42.json
exp4a_a0.5_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,iid,,,,,,7575.0,6775.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_iid_s123.json
exp4a_a0.5_E5_iid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,iid,,,,,,7780.0,6955.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_iid_s456.json
exp4a_a0.5_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,42,10,5,1.0,dirichlet,0.1,,,,,7620.0,6805.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.1_s42.json
exp4a_a0.5_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,123,10,5,1.0,dirichlet,0.1,,,,,7595.0,6775.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.1_s123.json
exp4a_a0.5_E5_noniid.log,exp4a,,,False,federated,addition,gd,97,256,0.5,456,10,5,1.0,dirichlet,0.1,,,,,7825.0,6965.0,100.0,True,False,results/exp4_optimization/exp4a/history_fed_addition_gd_p97_N256_a0.5_K10_le5_ft1.0_dirichlet_dir0.1_s456.json
exp4b_a0.25_f0.2_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,0.2,iid,,,,,,23585.0,19330.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.2_iid_s42.json
exp4b_a0.25_f0.2_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,0.2,iid,,,,,,26215.0,21725.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.2_iid_s123.json
exp4b_a0.25_f0.2_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,0.2,iid,,,,,,27830.0,22030.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.2_iid_s456.json
exp4b_a0.25_f0.2_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,0.2,dirichlet,0.1,,,,,25690.0,20265.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.2_dirichlet_dir0.1_s42.json
exp4b_a0.25_f0.2_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,0.2,dirichlet,0.1,,,,,27505.0,21990.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.2_dirichlet_dir0.1_s123.json
exp4b_a0.25_f0.2_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,0.2,dirichlet,0.1,,,,,29835.0,23935.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.2_dirichlet_dir0.1_s456.json
exp4b_a0.25_f0.4_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,0.4,iid,,,,,,24120.0,19645.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.4_iid_s42.json
exp4b_a0.25_f0.4_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,0.4,iid,,,,,,25315.0,20675.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.4_iid_s123.json
exp4b_a0.25_f0.4_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,0.4,iid,,,,,,27835.0,22055.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.4_iid_s456.json
exp4b_a0.25_f0.4_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,0.4,dirichlet,0.1,,,,,24895.0,20050.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.4_dirichlet_dir0.1_s42.json
exp4b_a0.25_f0.4_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,0.4,dirichlet,0.1,,,,,28425.0,22305.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.4_dirichlet_dir0.1_s123.json
exp4b_a0.25_f0.4_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,0.4,dirichlet,0.1,,,,,30960.0,24000.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.4_dirichlet_dir0.1_s456.json
exp4b_a0.25_f0.6_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,0.6,iid,,,,,,24680.0,20220.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.6_iid_s42.json
exp4b_a0.25_f0.6_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,0.6,iid,,,,,,26720.0,21585.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.6_iid_s123.json
exp4b_a0.25_f0.6_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,0.6,iid,,,,,,28640.0,22430.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.6_iid_s456.json
exp4b_a0.25_f0.6_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,0.6,dirichlet,0.1,,,,,25460.0,20285.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.6_dirichlet_dir0.1_s42.json
exp4b_a0.25_f0.6_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,0.6,dirichlet,0.1,,,,,30580.0,24950.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.6_dirichlet_dir0.1_s123.json
exp4b_a0.25_f0.6_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,0.6,dirichlet,0.1,,,,,31310.0,23900.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft0.6_dirichlet_dir0.1_s456.json
exp4b_a0.25_f1.0_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,1.0,iid,,,,,,24450.0,20145.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_iid_s42.json
exp4b_a0.25_f1.0_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,1.0,iid,,,,,,26780.0,21580.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_iid_s123.json
exp4b_a0.25_f1.0_iid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,1.0,iid,,,,,,28790.0,22525.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_iid_s456.json
exp4b_a0.25_f1.0_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,42,10,5,1.0,dirichlet,0.1,,,,,25610.0,20485.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_dirichlet_dir0.1_s42.json
exp4b_a0.25_f1.0_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,123,10,5,1.0,dirichlet,0.1,,,,,31465.0,25080.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_dirichlet_dir0.1_s123.json
exp4b_a0.25_f1.0_noniid.log,exp4b,,,False,federated,addition,gd,97,256,0.25,456,10,5,1.0,dirichlet,0.1,,,,,31415.0,24560.0,100.0,True,False,results/exp4_optimization/exp4b/history_fed_addition_gd_p97_N256_a0.25_K10_le5_ft1.0_dirichlet_dir0.1_s456.json
